ATP,Tournament_Int,Date,Series_Int,Court_Int,Surface_Int,Round_Int,Best_of,Winner,Player1,Player2,Player1_Rank,Player2_Rank,Player1_Odds,Player2_Odds,Player1_Implied_Prob,Player2_Implied_Prob,Player1_Encoded,Player2_Encoded,Winner_Encoded
30,1.785,2017-05-15,2.2574,3.6494,4.1129,5.1257,3,QuerreyS.,QuerreyS.,PouilleL.,3.367295829986474,2.833213344056216,1.4929040961781488,0.8329091229351039,0.2899,0.7692,371,361,1
30,1.785,2017-05-15,2.2574,3.6494,4.1129,5.1257,3,StruffJ.L.,TomicB.,StruffJ.L.,3.713572066704308,3.970291913552122,1.4838746894587547,0.8372475245337022,0.2933,0.7634,445,431,0
30,1.785,2017-05-15,2.2574,3.6494,4.1129,5.1257,3,BerdychT.,BerdychT.,ZverevM.,2.6390573296152584,3.4965075614664802,0.7561219797213337,1.9286186519452522,0.885,0.1701,44,494,1
30,1.785,2017-05-15,2.2574,3.6494,4.1129,5.1257,3,BedeneA.,MagerG.,BedeneA.,5.8971538676367405,4.02535169073515,2.2731562823032334,0.7227059828014898,0.1148,0.9434,284,34,0
30,1.785,2017-05-15,2.2574,3.6494,4.1129,5.1257,3,GoffinD.,GoffinD.,BellucciT.,2.3978952727983707,4.0943445622221,0.7747271675523681,1.7934247485471162,0.8547,0.1996,164,37,1
30,1.785,2017-05-15,2.2574,3.6494,4.1129,5.1257,3,BerlocqC.,HaaseR.,BerlocqC.,3.784189633918261,4.23410650459726,1.0224509277025458,1.1052568313867783,0.5618,0.495,186,42,0
30,1.785,2017-05-15,2.2574,3.6494,4.1129,5.1257,3,TroickiV.,TroickiV.,NapolitanoS.,3.6109179126442243,5.204006687076795,0.8241754429663495,1.5432981099295553,0.7813,0.2717,450,324,1
30,1.785,2017-05-15,2.2574,3.6494,4.1129,5.1257,3,AlmagroN.,SeppiA.,AlmagroN.,4.343805421853684,4.30406509320417,1.3762440252663892,0.8712933659434192,0.3378,0.7194,408,4,0
30,1.785,2017-05-15,2.2574,3.6494,4.1129,5.1257,3,EdmundK.,EdmundK.,SousaJ.,3.9889840465642745,3.9512437185814275,0.9820784724121582,1.1568811967920856,0.5988,0.4587,125,421,1
30,1.785,2017-05-15,2.2574,3.6494,4.1129,5.1257,3,MayerF.,MonteiroT.,MayerF.,4.59511985013459,3.8501476017100584,0.8919980393051105,1.3110318766193438,0.6944,0.369,321,286,0
30,1.785,2017-05-15,2.2574,3.6494,4.1129,5.1257,3,DelPotroJ.M.,DelPotroJ.M.,DimitrovG.,3.5553480614894135,2.4849066497880004,1.000631880307906,1.1314021114911006,0.5814,0.4762,102,109,1
30,1.785,2017-05-15,2.2574,3.6494,4.1129,5.1257,3,HarrisonR.,DonaldsonJ.,HarrisonR.,4.276666119016055,3.7612001156935624,1.0715836162801904,1.0508216248317612,0.5208,0.5376,117,193,0
30,1.785,2017-05-16,2.2574,3.6494,4.1129,5.1257,3,CuevasP.,CuevasP.,MannarinoA.,3.1780538303479458,3.871201010907891,0.8153648132841944,1.57069708411767,0.7937,0.2625,89,274,1
30,1.785,2017-05-16,2.2574,3.6494,4.1129,5.1257,3,SockJ.,SchwartzmanD.,SockJ.,3.6888794541139363,2.70805020110221,1.007957920399979,1.1216775615991057,0.5747,0.4831,406,416,0
30,1.785,2017-05-16,2.2574,3.6494,4.1129,5.1257,3,ZverevA.,ZverevA.,AndersonK.,2.8903717578961645,4.1588830833596715,0.8628899551470398,1.3962446919730587,0.7299,0.3289,496,9,1
30,1.785,2017-05-16,2.2574,3.6494,4.1129,5.1257,3,PaireB.,MahutN.,PaireB.,3.8918202981106265,3.8066624897703196,1.3164082336557241,0.8960880245566357,0.3663,0.6897,285,348,0
30,1.785,2017-05-16,2.2574,3.6494,4.1129,5.1257,3,FerrerD.,FerrerD.,LopezF.,3.4339872044851463,3.58351893845611,1.0681530811834012,1.0543120297715298,0.5236,0.5348,139,265,1
30,1.785,2017-05-16,2.2574,3.6494,4.1129,5.1257,3,CarrenoBustaP.,SimonG.,CarrenoBustaP.,3.4657359027997265,3.091042453358316,1.3190856114264407,0.8919980393051105,0.365,0.6944,417,67,0
30,1.785,2017-05-16,2.2574,3.6494,4.1129,5.1257,3,HaasT.,HaasT.,EscobedoE.,5.958424693029782,4.3694478524670215,1.0508216248317612,1.0715836162801904,0.5376,0.5208,185,127,1
30,1.785,2017-05-16,2.2574,3.6494,4.1129,5.1257,3,BautistaAgutR.,DolgopolovA.,BautistaAgutR.,4.499809670330265,3.044522437723423,1.3862943611198906,0.8671004876833833,0.3333,0.7246,114,29,0
30,1.785,2017-05-16,2.2574,3.6494,4.1129,5.2511,3,GoffinD.,GoffinD.,VerdascoF.,2.3978952727983707,3.6375861597263857,0.8919980393051105,1.324418957401803,0.6944,0.3623,164,462,1
30,1.785,2017-05-16,2.2574,3.6494,4.1129,5.2511,3,IsnerJ.,MayerF.,IsnerJ.,3.8501476017100584,3.2188758248682006,1.43746264769429,0.85015092936961,0.3115,0.7463,297,203,0
30,1.785,2017-05-16,2.2574,3.6494,4.1129,5.2511,3,DjokovicN.,DjokovicN.,BedeneA.,1.0986122886681098,4.02535169073515,0.7466879474879753,2.0162354657760435,0.9009,0.1536,112,34,1
30,1.785,2017-05-16,2.2574,3.6494,4.1129,5.2511,3,BerdychT.,BerlocqC.,BerdychT.,4.23410650459726,2.6390573296152584,1.4398351280479207,0.85015092936961,0.3106,0.7463,45,41,0
30,1.785,2017-05-16,2.2574,3.6494,4.1129,5.2511,3,CilicM.,CilicM.,HarrisonR.,2.1972245773362196,3.7612001156935624,0.7561219797213337,1.918392120161421,0.885,0.1721,78,193,1
30,1.785,2017-05-16,2.2574,3.6494,4.1129,5.2511,3,FogniniF.,MurrayA.,FogniniF.,0.6931471805599453,3.4011973816621555,0.883767540168595,1.3428648031925547,0.7042,0.3534,327,140,0
30,1.785,2017-05-17,2.2574,3.6494,4.1129,5.2511,3,NishikoriK.,NishikoriK.,FerrerD.,2.302585092994046,3.4339872044851463,0.8153648132841944,1.5623463049002497,0.7937,0.2653,338,135,1
30,1.785,2017-05-17,2.2574,3.6494,4.1129,5.2511,3,NadalR.,AlmagroN.,NadalR.,4.30406509320417,1.6094379124341003,2.303584593327129,0.7227059828014898,0.111,0.9434,5,322,0
30,1.785,2017-05-17,2.2574,3.6494,4.1129,5.2511,3,DelPotroJ.M.,DelPotroJ.M.,EdmundK.,3.5553480614894135,3.9889840465642745,0.8064758658669485,1.6114359150967734,0.8065,0.2494,102,122,1
30,1.785,2017-05-17,2.2574,3.6494,4.1129,5.2511,3,ZverevA.,TroickiV.,ZverevA.,3.6109179126442243,2.8903717578961645,1.6467336971777973,0.797507195884188,0.2387,0.8197,450,493,0
30,1.785,2017-05-17,2.2574,3.6494,4.1129,5.2511,3,SockJ.,SockJ.,VeselyJ.,2.70805020110221,4.143134726391533,0.9162907318741551,1.264126727145683,0.6667,0.3937,425,463,1
30,1.785,2017-05-17,2.2574,3.6494,4.1129,5.2511,3,RaonicM.,HaasT.,RaonicM.,5.958424693029782,1.9459101490553132,1.9544450515051506,0.7514160886839212,0.165,0.8929,185,375,0
30,1.785,2017-05-17,2.2574,3.6494,4.1129,5.2511,3,BautistaAgutR.,BautistaAgutR.,CarrenoBustaP.,3.044522437723423,3.091042453358316,1.0986122886681098,1.0260415958332743,0.5,0.5587,34,67,1
30,1.785,2017-05-17,2.2574,3.6494,4.1129,5.2511,3,ThiemD.,CuevasP.,ThiemD.,3.1780538303479458,2.0794415416798357,1.4445632692438664,0.85015092936961,0.3086,0.7463,89,439,0
30,1.785,2017-05-17,2.2574,3.6494,4.1129,5.2511,3,WawrinkaS.,WawrinkaS.,PaireB.,1.3862943611198906,3.8066624897703196,0.8586616190375188,1.4182774069729414,0.7353,0.3195,476,348,1
30,1.785,2017-05-17,2.2574,3.6494,4.1129,5.2511,3,QuerreyS.,StruffJ.L.,QuerreyS.,3.970291913552122,3.367295829986474,0.9932517730102834,1.144222799920162,0.5882,0.4673,435,365,0
30,1.785,2017-05-18,2.2574,3.6494,4.1129,5.1351,3,ZverevA.,ZverevA.,FogniniF.,2.8903717578961645,3.4011973816621555,0.9895411936137477,1.1505720275988207,0.5917,0.463,496,140,1
30,1.785,2017-05-18,2.2574,3.6494,4.1129,5.1351,3,CilicM.,GoffinD.,CilicM.,2.3978952727983707,2.1972245773362196,0.9783261227936078,1.1662709371419244,0.6024,0.4525,164,77,0
30,1.785,2017-05-18,2.2574,3.6494,4.1129,5.1351,3,RaonicM.,RaonicM.,BerdychT.,1.9459101490553132,2.6390573296152584,0.9631743177730056,1.1908875647772805,0.6173,0.4367,377,41,1
30,1.785,2017-05-18,2.2574,3.6494,4.1129,5.1351,3,IsnerJ.,WawrinkaS.,IsnerJ.,1.3862943611198906,3.2188758248682006,0.85015092936961,1.4469189829363254,0.7463,0.3077,476,203,0
30,1.785,2017-05-18,2.2574,3.6494,4.1129,5.1351,3,DjokovicN.,DjokovicN.,BautistaAgutR.,1.0986122886681098,3.044522437723423,0.797507195884188,1.6695918352538475,0.8197,0.232,112,29,1
30,1.785,2017-05-18,2.2574,3.6494,4.1129,5.1351,3,DelPotroJ.M.,NishikoriK.,DelPotroJ.M.,2.302585092994046,3.5553480614894135,1.0818051703517284,1.0473189942805592,0.5128,0.5405,338,100,0
30,1.785,2017-05-18,2.2574,3.6494,4.1129,5.1351,3,ThiemD.,ThiemD.,QuerreyS.,2.0794415416798357,3.367295829986474,0.7654678421395714,1.8531680973566984,0.8696,0.1859,440,365,1
30,1.785,2017-05-18,2.2574,3.6494,4.1129,5.1351,3,NadalR.,SockJ.,NadalR.,2.70805020110221,1.6094379124341003,2.5209170873110334,0.712949807856125,0.0874,0.9615,425,322,0
30,1.785,2017-05-19,2.2574,3.6494,4.1129,5.6489,3,IsnerJ.,IsnerJ.,CilicM.,3.2188758248682006,2.1972245773362196,1.3912819026309295,0.8671004876833833,0.3311,0.7246,207,77,1
30,1.785,2017-05-19,2.2574,3.6494,4.1129,5.6489,3,ZverevA.,RaonicM.,ZverevA.,1.9459101490553132,2.8903717578961645,1.0224509277025458,1.1118575154181303,0.5618,0.4902,377,493,0
30,1.785,2017-05-19,2.2574,3.6494,4.1129,5.6489,3,ThiemD.,ThiemD.,NadalR.,2.0794415416798357,1.6094379124341003,1.9501867058225735,0.7561219797213337,0.1658,0.885,440,322,1
30,1.785,2017-05-20,2.2574,3.6494,4.1129,5.6489,3,DjokovicN.,DelPotroJ.M.,DjokovicN.,3.5553480614894135,1.0986122886681098,1.3110318766193438,0.8960880245566357,0.369,0.6897,102,112,0
30,1.785,2017-05-20,2.2574,3.6494,4.1129,5.2101,3,ZverevA.,ZverevA.,IsnerJ.,2.8903717578961645,3.2188758248682006,0.8458682675776092,1.4655675420143985,0.7519,0.3003,496,203,1
30,1.785,2017-05-20,2.2574,3.6494,4.1129,5.2101,3,DjokovicN.,ThiemD.,DjokovicN.,2.0794415416798357,1.0986122886681098,1.199964782928397,0.9631743177730056,0.431,0.6173,440,112,0
30,1.785,2017-05-21,2.2574,3.6494,4.1129,5.3011,3,ZverevA.,ZverevA.,DjokovicN.,2.8903717578961645,1.0986122886681098,1.7457155307266483,0.7839015438284094,0.2114,0.8403,496,112,1
31,1.8465,2017-05-21,2.9693,3.6494,4.1129,5.1257,3,KuznetsovAn.,BellucciT.,KuznetsovAn.,4.0943445622221,4.454347296253507,1.0577902941478545,1.0647107369924282,0.5319,0.5263,40,250,0
31,1.8465,2017-05-22,2.9693,3.6494,4.1129,5.1257,3,QuerreyS.,QuerreyS.,AltmaierD.,3.367295829986474,5.560681631015528,0.7747271675523681,1.7850704810772584,0.8547,0.2016,371,5,1
31,1.8465,2017-05-22,2.9693,3.6494,4.1129,5.1257,3,AndersonK.,LorenziP.,AndersonK.,3.5553480614894135,4.143134726391533,1.355835153635182,0.8754687373538999,0.3472,0.7143,280,9,0
31,1.8465,2017-05-22,2.9693,3.6494,4.1129,5.1257,3,KukushkinM.,KukushkinM.,MarcoraR.,4.48863636973214,6.731018100482083,0.8064758658669485,1.601405740736836,0.8065,0.2525,251,277,1
31,1.8465,2017-05-22,2.9693,3.6494,4.1129,5.1257,3,DonaldsonJ.,EstrellaBurgosV.,DonaldsonJ.,4.499809670330265,4.290459441148391,1.1505720275988207,0.9858167945227652,0.463,0.5952,132,115,0
31,1.8465,2017-05-22,2.9693,3.6494,4.1129,5.1257,3,ZverevM.,ZverevM.,HaaseR.,3.5263605246161616,3.8501476017100584,1.324418957401803,0.887891257352457,0.3623,0.6993,497,184,1
31,1.8465,2017-05-22,2.9693,3.6494,4.1129,5.1257,3,SkugorF.,RobredoT.,SkugorF.,5.605802066295998,5.84354441703136,0.8329091229351039,1.5040773967762742,0.7692,0.2857,383,412,0
31,1.8465,2017-05-23,2.9693,3.6494,4.1129,5.1257,3,DutraSilvaR.,DutraSilvaR.,SousaJ.,5.942799375126701,4.060443010546419,1.235471471385307,0.9321640810304452,0.4098,0.6494,122,421,1
31,1.8465,2017-05-23,2.9693,3.6494,4.1129,5.1257,3,StebeC.M.,StruffJ.L.,StebeC.M.,3.871201010907891,5.752572638825633,0.7654678421395714,1.8453002361560848,0.8696,0.1876,435,427,0
31,1.8465,2017-05-23,2.9693,3.6494,4.1129,5.1257,3,ZeballosH.,ZeballosH.,LajovicD.,4.174387269895637,4.382026634673881,0.9669838461896731,1.1755733298042381,0.6135,0.4464,489,254,1
31,1.8465,2017-05-23,2.9693,3.6494,4.1129,5.1257,3,TipsarevicJ.,HarrisonR.,TipsarevicJ.,3.7612001156935624,4.127134385045092,1.264126727145683,0.9202827531436925,0.3937,0.6623,195,442,0
31,1.8465,2017-05-23,2.9693,3.6494,4.1129,5.1257,3,JohnsonS.,JohnsonS.,RobertS.,3.295836866004329,4.736198448394496,0.8109302162163288,1.5851452198650557,0.8,0.2577,216,382,1
31,1.8465,2017-05-23,2.9693,3.6494,4.1129,5.2511,3,NishikoriK.,KukushkinM.,NishikoriK.,4.48863636973214,2.302585092994046,1.9544450515051506,0.7514160886839212,0.165,0.8929,251,331,0
31,1.8465,2017-05-23,2.9693,3.6494,4.1129,5.2511,3,AndersonK.,AndersonK.,DonaldsonJ.,4.143134726391533,4.290459441148391,0.85015092936961,1.449269160281279,0.7463,0.3067,10,115,1
31,1.8465,2017-05-24,2.9693,3.6494,4.1129,5.2511,3,KuznetsovAn.,RamosVinolasA.,KuznetsovAn.,3.044522437723423,4.454347296253507,1.007957920399979,1.1216775615991057,0.5747,0.4831,376,250,0
31,1.8465,2017-05-24,2.9693,3.6494,4.1129,5.2511,3,QuerreyS.,QuerreyS.,SkugorF.,3.367295829986474,5.84354441703136,0.7929925155296614,1.6639260977181702,0.8264,0.2336,371,412,1
31,1.8465,2017-05-24,2.9693,3.6494,4.1129,5.2511,3,JohnsonS.,ZeballosH.,JohnsonS.,4.174387269895637,3.295836866004329,1.1052568313867783,1.0224509277025458,0.495,0.5618,489,212,0
31,1.8465,2017-05-24,2.9693,3.6494,4.1129,5.2511,3,ZverevM.,ZverevM.,IsnerJ.,3.5263605246161616,3.1354942159291497,1.3686394258811698,0.8754687373538999,0.3413,0.7143,497,203,1
31,1.8465,2017-05-24,2.9693,3.6494,4.1129,5.2511,3,StebeC.M.,TipsarevicJ.,StebeC.M.,4.127134385045092,5.752572638825633,0.8020015854720274,1.6351056591826783,0.813,0.2421,444,427,0
31,1.8465,2017-05-24,2.9693,3.6494,4.1129,5.2511,3,WawrinkaS.,WawrinkaS.,DutraSilvaR.,1.3862943611198906,5.942799375126701,0.7839015438284094,1.7316555451583497,0.8403,0.2151,476,119,1
31,1.8465,2017-05-25,2.9693,3.6494,4.1129,5.6489,3,ZverevM.,JohnsonS.,ZverevM.,3.295836866004329,3.5263605246161616,0.928219302739429,1.252762968495368,0.6536,0.4,216,494,0
31,1.8465,2017-05-25,2.9693,3.6494,4.1129,5.6489,3,NishikoriK.,NishikoriK.,AndersonK.,2.302585092994046,4.143134726391533,0.8415671856782188,1.4701758451005926,0.7576,0.2985,338,9,1
31,1.8465,2017-05-25,2.9693,3.6494,4.1129,5.6489,3,WawrinkaS.,QuerreyS.,WawrinkaS.,3.367295829986474,1.3862943611198906,1.3270750014599193,0.887891257352457,0.361,0.6993,371,472,0
31,1.8465,2017-05-25,2.9693,3.6494,4.1129,5.6489,3,KuznetsovAn.,KuznetsovAn.,StebeC.M.,4.454347296253507,5.752572638825633,0.7884573603642703,1.706564623164823,0.8333,0.2217,257,427,1
31,1.8465,2017-05-26,2.9693,3.6494,4.1129,5.2101,3,ZverevM.,NishikoriK.,ZverevM.,2.302585092994046,3.5263605246161616,0.7884573603642703,1.7083778602890038,0.8333,0.2212,338,494,0
31,1.8465,2017-05-26,2.9693,3.6494,4.1129,5.2101,3,WawrinkaS.,WawrinkaS.,KuznetsovAn.,1.3862943611198906,4.454347296253507,0.8329091229351039,1.5040773967762742,0.7692,0.2857,476,250,1
31,1.8465,2017-05-27,2.9693,3.6494,4.1129,5.3011,3,WawrinkaS.,ZverevM.,WawrinkaS.,3.5263605246161616,1.3862943611198906,1.6370530794670737,0.8020015854720274,0.2415,0.813,497,472,0
32,1.4259,2017-05-21,2.9693,3.6494,4.1129,5.1257,3,BasilashviliN.,BasilashviliN.,CoricB.,4.276666119016055,3.713572066704308,1.5953389880545987,0.8109302162163288,0.2545,0.8,33,83,1
32,1.4259,2017-05-21,2.9693,3.6494,4.1129,5.1257,3,ThompsonJ.,PaireB.,ThompsonJ.,3.828641396489095,4.51085950651685,0.8415671856782188,1.4701758451005926,0.7576,0.2985,353,440,0
32,1.4259,2017-05-22,2.9693,3.6494,4.1129,5.1257,3,SeppiA.,SeppiA.,DzumhurD.,4.430816798843313,4.574710978503383,1.1019400787607843,1.0224509277025458,0.4975,0.5618,408,120,1
32,1.4259,2017-05-22,2.9693,3.6494,4.1129,5.1257,3,ChungH.,YoungD.,ChungH.,3.9512437185814275,4.23410650459726,1.5195132049061133,0.8285518175661483,0.2801,0.7752,486,75,0
32,1.4259,2017-05-22,2.9693,3.6494,4.1129,5.1257,3,KickerN.,KickerN.,BrownD.,4.553876891600541,4.330733340286331,1.1118575154181303,1.0152306797290584,0.4902,0.5682,228,58,1
32,1.4259,2017-05-22,2.9693,3.6494,4.1129,5.1257,3,EliasG.,AlbotR.,EliasG.,4.465908118654584,4.836281906951478,1.1908875647772805,0.9593502213346021,0.4367,0.6211,3,124,0
32,1.4259,2017-05-22,2.9693,3.6494,4.1129,5.1257,3,IstominD.,IstominD.,KokkinakisT.,4.406719247264253,3.9318256327243257,0.9477893989335261,1.208960345836975,0.6329,0.4255,208,230,1
32,1.4259,2017-05-22,2.9693,3.6494,4.1129,5.1257,3,SimonG.,MedvedevD.,SimonG.,4.189654742026425,3.4965075614664802,1.4793292270870801,0.8372475245337022,0.295,0.7634,303,410,0
32,1.4259,2017-05-23,2.9693,3.6494,4.1129,5.1257,3,KhachanovK.,KhachanovK.,OlivoR.,4.007333185232471,4.5217885770490405,0.7884573603642703,1.6900958154515549,0.8333,0.2262,226,341,1
32,1.4259,2017-05-23,2.9693,3.6494,4.1129,5.1257,3,BerlocqC.,SandgrenT.,BerlocqC.,4.727387818712341,4.1588830833596715,1.589235205116581,0.8109302162163288,0.2564,0.8,399,42,0
32,1.4259,2017-05-23,2.9693,3.6494,4.1129,5.1257,3,EdmundK.,EdmundK.,MonteiroT.,3.9318256327243257,4.564348191467836,0.8628899551470398,1.3962446919730587,0.7299,0.3289,125,314,1
32,1.4259,2017-05-23,2.9693,3.6494,4.1129,5.1257,3,DelPotroJ.M.,HalysQ.,DelPotroJ.M.,4.844187086458591,3.4339872044851463,2.1701959049483,0.7323678937132266,0.1289,0.9259,189,100,0
32,1.4259,2017-05-23,2.9693,3.6494,4.1129,5.2511,3,BasilashviliN.,BasilashviliN.,SeppiA.,4.276666119016055,4.430816798843313,1.1019400787607843,1.0224509277025458,0.4975,0.5618,33,402,1
32,1.4259,2017-05-23,2.9693,3.6494,4.1129,5.2511,3,KickerN.,KyrgiosN.,KickerN.,2.995732273553991,4.553876891600541,0.7747271675523681,1.7732559976634952,0.8547,0.2045,258,221,0
32,1.4259,2017-05-24,2.9693,3.6494,4.1129,5.2511,3,RaonicM.,RaonicM.,IstominD.,1.9459101490553132,4.406719247264253,0.7514160886839212,1.9643112344262046,0.8929,0.1631,377,204,1
32,1.4259,2017-05-24,2.9693,3.6494,4.1129,5.2511,3,EliasG.,DelPotroJ.M.,EliasG.,3.4339872044851463,4.836281906951478,0.7654678421395714,1.8656293177945105,0.8696,0.1832,102,124,0
32,1.4259,2017-05-24,2.9693,3.6494,4.1129,5.2511,3,KhachanovK.,KhachanovK.,ThompsonJ.,4.007333185232471,4.51085950651685,0.8458682675776092,1.4562867329399256,0.7519,0.304,226,440,1
32,1.4259,2017-05-24,2.9693,3.6494,4.1129,5.2511,3,TsongaJ.W.,BerlocqC.,TsongaJ.W.,4.1588830833596715,2.6390573296152584,1.2919836816486494,0.9042181506398858,0.3788,0.6803,45,449,0
32,1.4259,2017-05-24,2.9693,3.6494,4.1129,5.2511,3,SimonG.,SimonG.,EdmundK.,3.4965075614664802,3.9318256327243257,1.0715836162801904,1.0543120297715298,0.5208,0.5348,417,122,1
32,1.4259,2017-05-24,2.9693,3.6494,4.1129,5.2511,3,BerdychT.,ChungH.,BerdychT.,4.23410650459726,2.70805020110221,1.1662709371419244,0.9783261227936078,0.4525,0.6024,77,41,0
32,1.4259,2017-05-25,2.9693,3.6494,4.1129,5.6489,3,BasilashviliN.,BasilashviliN.,KickerN.,4.276666119016055,4.553876891600541,0.9555114450274363,1.1939224684724346,0.625,0.4348,33,221,1
32,1.4259,2017-05-25,2.9693,3.6494,4.1129,5.6489,3,TsongaJ.W.,KhachanovK.,TsongaJ.W.,4.007333185232471,2.6390573296152584,1.2612978709452054,0.9202827531436925,0.3953,0.6623,226,449,0
32,1.4259,2017-05-25,2.9693,3.6494,4.1129,5.6489,3,RaonicM.,RaonicM.,EliasG.,1.9459101490553132,4.836281906951478,0.7561219797213337,1.916922612182061,0.885,0.1724,377,124,1
32,1.4259,2017-05-25,2.9693,3.6494,4.1129,5.6489,3,BerdychT.,SimonG.,BerdychT.,3.4965075614664802,2.70805020110221,1.297463147413275,0.9082585601768908,0.3759,0.6757,417,41,0
32,1.4259,2017-05-26,2.9693,3.6494,4.1129,5.2101,3,TsongaJ.W.,TsongaJ.W.,BasilashviliN.,2.6390573296152584,4.276666119016055,0.8064758658669485,1.6213664832993742,0.8065,0.2463,455,28,1
32,1.4259,2017-05-26,2.9693,3.6494,4.1129,5.2101,3,BerdychT.,RaonicM.,BerdychT.,1.9459101490553132,2.70805020110221,0.928219302739429,1.2499017362143359,0.6536,0.4016,377,41,0
32,1.4259,2017-05-27,2.9693,3.6494,4.1129,5.3011,3,TsongaJ.W.,TsongaJ.W.,BerdychT.,2.6390573296152584,2.70805020110221,1.091923300517313,1.0367368849500223,0.5051,0.5495,455,41,1
33,1.0071,2017-05-28,2.9709,3.6494,4.1129,5.1257,5,ZeballosH.,MannarinoA.,ZeballosH.,4.007333185232471,4.189654742026425,1.0367368849500223,1.091923300517313,0.5495,0.5051,287,487,0
33,1.0071,2017-05-28,2.9709,3.6494,4.1129,5.1257,5,GarciaLopezG.,GarciaLopezG.,MullerG.,5.0369526024136295,3.332204510175204,1.3787660946990992,0.8960880245566357,0.3367,0.6897,151,318,1
33,1.0071,2017-05-28,2.9709,3.6494,4.1129,5.1257,5,RamosVinolasA.,CopilM.,RamosVinolasA.,4.553876891600541,3.044522437723423,1.6882490928583902,0.7929925155296614,0.2268,0.8264,83,374,0
33,1.0071,2017-05-28,2.9709,3.6494,4.1129,5.1257,5,BonziB.,BonziB.,MedvedevD.,5.58724865840025,4.204692619390966,1.324418957401803,0.8919980393051105,0.3623,0.6944,55,292,1
33,1.0071,2017-05-28,2.9709,3.6494,4.1129,5.1257,5,DanielT.,JanowiczJ.,DanielT.,5.10594547390058,4.634728988229636,1.1537315878891892,0.9858167945227652,0.4608,0.5952,210,87,0
33,1.0071,2017-05-28,2.9709,3.6494,4.1129,5.1257,5,CarrenoBustaP.,CarrenoBustaP.,MayerF.,3.091042453358316,3.8066624897703196,0.7323678937132266,2.179286876649552,0.9259,0.1276,68,286,1
33,1.0071,2017-05-28,2.9709,3.6494,4.1129,5.1257,5,DimitrovG.,RobertS.,DimitrovG.,4.74493212836325,2.6390573296152584,2.6871669901857858,0.7080357930536961,0.073,0.9709,382,109,0
33,1.0071,2017-05-28,2.9709,3.6494,4.1129,5.1257,5,KarlovicI.,KarlovicI.,TsitsipasS.,3.2188758248682006,5.327876168789581,0.9895411936137477,1.1505720275988207,0.5917,0.463,222,448,1
33,1.0071,2017-05-28,2.9709,3.6494,4.1129,5.1257,5,KukushkinM.,SandgrenT.,KukushkinM.,4.736198448394496,4.454347296253507,1.3190856114264407,0.8919980393051105,0.365,0.6944,399,244,0
33,1.0071,2017-05-28,2.9709,3.6494,4.1129,5.1257,5,TrungellitiM.,TrungellitiM.,HalysQ.,5.093750200806762,4.844187086458591,1.1151415906193203,1.0152306797290584,0.4878,0.5682,452,187,1
33,1.0071,2017-05-28,2.9709,3.6494,4.1129,5.1257,5,ThiemD.,TomicB.,ThiemD.,3.6888794541139363,2.0794415416798357,2.6720775406433925,0.7080357930536961,0.0742,0.9709,445,439,0
33,1.0071,2017-05-28,2.9709,3.6494,4.1129,5.1257,5,RobredoT.,RobredoT.,EvansD.,5.616771097666572,4.02535169073515,0.9669838461896731,1.184789984909162,0.6135,0.4405,383,130,1
33,1.0071,2017-05-28,2.9709,3.6494,4.1129,5.1257,5,PouilleL.,BenneteauJ.,PouilleL.,4.59511985013459,2.8903717578961645,2.254444717666111,0.7275486072772779,0.1172,0.9346,42,361,0
33,1.0071,2017-05-28,2.9709,3.6494,4.1129,5.1257,5,BellucciT.,BellucciT.,LajovicD.,4.127134385045092,4.406719247264253,0.9242589015233319,1.2612978709452054,0.6579,0.3953,40,254,1
33,1.0071,2017-05-28,2.9709,3.6494,4.1129,5.1257,5,HaaseR.,DeMinaurA.,HaaseR.,5.484796933490655,3.8501476017100584,1.8656293177945105,0.7654678421395714,0.1832,0.8696,97,184,0
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,BedeneA.,BedeneA.,HarrisonR.,3.970291913552122,3.7612001156935624,0.8020015854720274,1.6253112615903906,0.813,0.2451,39,193,1
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,StakhovskyS.,LuY.H.,StakhovskyS.,4.110873864173311,4.820281565605037,1.308332819650179,0.9001613499442714,0.3704,0.6849,281,424,0
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,RaonicM.,RaonicM.,DarcisS.,1.9459101490553132,3.6635616461296463,0.7323678937132266,2.163323025660538,0.9259,0.1299,377,88,1
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,SchwartzmanD.,RublevA.,SchwartzmanD.,4.77912349311153,3.7376696182833684,1.9740810260220096,0.7514160886839212,0.1613,0.8929,392,399,0
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,BasilashviliN.,BasilashviliN.,SimonG.,4.1588830833596715,3.4965075614664802,1.332366019094335,0.887891257352457,0.3584,0.6993,33,410,1
33,1.0071,2017-05-29,2.9709,3.6494,4.1129,5.1257,5,TroickiV.,DonskoyE.,TroickiV.,4.605170185988092,3.58351893845611,1.7369512327330598,0.7839015438284094,0.2137,0.8403,119,446,0
